Gene_ID,MDD_1:read count,MDD_2:read count,MDD_3:read count,MDD_4:read count,MDD_5:read count,MDD_6:read count,HC_1:read count,HC_2:read count,HC_3:read count,HC_4:read count,HC_5:read count,Length,Name,Description,Entrez_geneID
ENSG00000168875,0,0,0,0,0,0,0,0,0,0,0,2020,SOX14,SRY-box transcription factor 14 [Source:HGNC Symbol;Acc:HGNC:11193],8403
ENSG00000168876,915,1062,1148,1009,1325,525,1583,1747,1407,804,730,3171,ANKRD49,ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970],54851
ENSG00000168878,0,0,1,0,1,0,5,1,0,0,0,4110,SFTPB,surfactant protein B [Source:HGNC Symbol;Acc:HGNC:10801],6439
ENSG00000168883,546,549,523,538,618,184,887,860,846,367,430,3953,USP39,ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071],10713
ENSG00000168884,249,257,194,280,273,70,503,445,378,188,216,2652,TNIP2,TNFAIP3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:19118],79155
ENSG00000168887,699,1053,923,943,1012,317,1485,1489,1402,636,691,5813,C2orf68,chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353],388969
ENSG00000168890,58,70,39,35,55,10,96,84,98,20,21,3095,TMEM150A,transmembrane protein 150A [Source:HGNC Symbol;Acc:HGNC:24677],129303
ENSG00000168894,251,289,221,283,378,242,362,411,329,404,276,1315,RNF181,ring finger protein 181 [Source:HGNC Symbol;Acc:HGNC:28037],51255
ENSG00000168899,141,69,116,133,122,84,177,214,129,109,79,790,VAMP5,vesicle associated membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:12646],10791
ENSG00000168903,150,2,183,0,0,0,0,2,11,128,294,2439,BTNL3,butyrophilin like 3 [Source:HGNC Symbol;Acc:HGNC:1143],10917
ENSG00000168904,145,177,162,156,227,70,210,340,253,114,135,9279,LRRC28,leucine rich repeat containing 28 [Source:HGNC Symbol;Acc:HGNC:28355],123355
ENSG00000168906,1846,1959,1850,1405,2289,453,3347,3367,2834,878,1170,4485,MAT2A,methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904],4144
ENSG00000168907,0,0,0,0,0,0,0,0,0,0,0,6103,PLA2G4F,phospholipase A2 group IVF [Source:HGNC Symbol;Acc:HGNC:27396],255189
ENSG00000168913,3,3,2,1,9,1,9,3,4,0,1,1028,ENHO,energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838],375704
ENSG00000168916,33,35,21,106,65,14,51,61,51,24,23,6934,ZNF608,zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238],57507
ENSG00000168917,8,16,3,8,8,1,25,27,25,0,2,4283,SLC35G2,solute carrier family 35 member G2 [Source:HGNC Symbol;Acc:HGNC:28480],80723
ENSG00000168918,1959,1788,1764,2590,1622,408,3591,3048,3685,880,1172,8681,INPP5D,inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079],3635
ENSG00000168924,114,133,139,126,72,21,301,240,274,72,54,8093,LETM1,leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556],3954
ENSG00000168925,0,0,0,0,0,0,0,0,0,0,0,2196,CTRB1,chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521],1504
ENSG00000168928,0,0,0,0,0,0,0,0,0,0,0,2315,CTRB2,chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522],440387
ENSG00000168930,0,0,0,0,0,0,0,0,0,0,0,2163,TRIM49,tripartite motif containing 49 [Source:HGNC Symbol;Acc:HGNC:13431],57093
ENSG00000168936,152,132,104,136,116,36,301,254,209,70,55,3442,TMEM129,"transmembrane protein 129, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:25137]",92305
ENSG00000168938,1,0,0,0,1,0,1,2,1,0,0,2082,PPIC,peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256],5480
ENSG00000168939,96,131,148,153,109,28,190,169,172,64,63,10561,SPRY3,sprouty RTK signaling antagonist 3 [Source:HGNC Symbol;Acc:HGNC:11271],10251
ENSG00000168944,925,998,990,885,1141,344,1507,1839,1323,596,692,13029,CEP120,centrosomal protein 120 [Source:HGNC Symbol;Acc:HGNC:26690],153241
ENSG00000168952,2,0,0,3,0,2,2,6,1,2,0,8119,STXBP6,syntaxin binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19666],29091
ENSG00000168955,2,1,1,3,2,0,5,1,1,0,2,2875,TM4SF20,transmembrane 4 L six family member 20 [Source:HGNC Symbol;Acc:HGNC:26230],79853
ENSG00000168958,599,734,661,677,901,425,882,1040,861,524,533,6150,MFF,mitochondrial fission factor [Source:HGNC Symbol;Acc:HGNC:24858],56947
ENSG00000168959,0,0,0,0,0,0,0,0,0,0,0,8694,GRM5,glutamate metabotropic receptor 5 [Source:HGNC Symbol;Acc:HGNC:4597],2915
ENSG00000168961,1697,993,860,803,675,168,689,930,1131,201,487,5714,LGALS9,galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570],3965
ENSG00000168970,34,52,35,42,42,6,88,70,71,18,14,7862,JMJD7-PLA2G4B,JMJD7-PLA2G4B readthrough [Source:HGNC Symbol;Acc:HGNC:34449],8681
ENSG00000168993,0,0,0,1,2,0,0,3,5,1,0,2349,CPLX1,complexin 1 [Source:HGNC Symbol;Acc:HGNC:2309],10815
ENSG00000168994,14,8,6,13,4,4,15,9,14,13,1,2161,PXDC1,PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361],221749
ENSG00000168995,203,244,169,261,327,91,350,315,390,172,191,2043,SIGLEC7,sialic acid binding Ig like lectin 7 [Source:HGNC Symbol;Acc:HGNC:10876],27036
ENSG00000169006,0,0,0,0,0,0,0,0,0,0,0,1600,NTSR2,neurotensin receptor 2 [Source:HGNC Symbol;Acc:HGNC:8040],23620
ENSG00000169016,111,149,149,104,129,43,253,213,160,88,118,4067,E2F6,E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120],1876
ENSG00000169018,1059,1265,1322,1181,1342,508,1999,2144,1741,761,909,7624,FEM1B,fem-1 homolog B [Source:HGNC Symbol;Acc:HGNC:3649],10116
ENSG00000169019,322,413,437,416,597,495,506,633,433,669,538,1758,COMMD8,COMM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26036],54951
ENSG00000169020,2,0,5,5,6,0,8,9,13,1,8,932,ATP5ME,ATP synthase membrane subunit e [Source:HGNC Symbol;Acc:HGNC:846],521
ENSG00000169021,331,416,327,337,322,158,535,545,504,240,273,3086,UQCRFS1,"ubiquinol-cytochrome c reductase, Rieske iron- sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]",7386
ENSG00000169026,43,62,43,55,24,14,72,49,60,18,29,2474,SLC49A3,solute carrier family 49 member 3 [Source:HGNC Symbol;Acc:HGNC:26177],84179
ENSG00000169031,34,150,61,75,71,6,53,58,67,23,18,12284,COL4A3,collagen type IV alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2204],1285
ENSG00000169032,539,571,510,561,491,184,934,829,959,309,459,6462,MAP2K1,mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840],5604
ENSG00000169035,0,0,0,0,0,0,0,0,0,0,0,2448,KLK7,kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368],5650
ENSG00000169045,11443,12533,12348,9991,12633,2232,22079,21535,18854,5763,6365,9480,HNRNPH1,heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041],3187
ENSG00000169047,33,30,37,18,35,13,47,46,27,14,20,10019,IRS1,insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125],3667
ENSG00000169057,634,680,753,790,601,179,1456,1257,1203,462,472,18999,MECP2,methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990],4204
ENSG00000169059,0,0,0,0,0,0,0,0,0,0,0,995,VCX3A,variable charge X-linked 3A [Source:HGNC Symbol;Acc:HGNC:18159],51481
ENSG00000169062,555,711,650,630,679,240,1212,1177,984,358,491,5755,UPF3A,UPF3A regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20332],65110
ENSG00000169064,0,0,0,0,0,0,0,0,0,0,0,4565,ZBBX,zinc finger B-box domain containing [Source:HGNC Symbol;Acc:HGNC:26245],79740
ENSG00000169067,0,0,0,0,0,0,0,0,0,0,0,2794,ACTBL2,actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780],345651
ENSG00000169071,2,5,1,0,2,0,0,0,37,0,0,5880,ROR2,receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257],4920
ENSG00000169083,5,4,2,7,11,6,6,4,6,9,1,12818,AR,androgen receptor [Source:HGNC Symbol;Acc:HGNC:644],367
ENSG00000169084,107,107,97,129,169,68,152,157,118,92,103,3628,DHRSX,dehydrogenase/reductase X-linked [Source:HGNC Symbol;Acc:HGNC:18399],207063
ENSG00000169085,0,0,0,1,0,0,1,1,0,0,0,4794,VXN,vexin [Source:HGNC Symbol;Acc:HGNC:28498],254778
ENSG00000169087,594,822,638,1202,944,329,1169,878,1192,576,655,5445,HSPBAP1,HSPB1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16389],79663
ENSG00000169093,85,136,124,137,99,32,260,189,182,81,103,3506,ASMTL,acetylserotonin O-methyltransferase like [Source:HGNC Symbol;Acc:HGNC:751],8623
ENSG00000169100,2001,2358,1624,1872,1354,422,3059,3454,2904,1038,1180,1553,SLC25A6,solute carrier family 25 member 6 [Source:HGNC Symbol;Acc:HGNC:10992],293
ENSG00000169105,63,76,53,56,69,12,135,112,124,38,35,2175,CHST14,carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464],113189
ENSG00000169116,74,108,50,51,97,15,55,80,69,9,25,5034,PARM1,prostate androgen-regulated mucin-like protein 1 [Source:HGNC Symbol;Acc:HGNC:24536],25849
ENSG00000169118,330,428,339,404,439,122,718,610,631,265,247,9618,CSNK1G1,casein kinase 1 gamma 1 [Source:HGNC Symbol;Acc:HGNC:2454],53944
ENSG00000169122,4,9,7,14,3,4,24,12,16,5,10,4929,FAM110B,family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587],90362
ENSG00000169126,0,1,0,0,0,1,0,0,0,0,0,6329,ODAD2,outer dynein arm docking complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25583],55130
ENSG00000169129,32,41,40,31,38,8,47,77,70,11,24,5873,AFAP1L2,actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901],84632
ENSG00000169131,282,354,329,593,568,239,437,576,298,219,95,2984,ZNF354A,zinc finger protein 354A [Source:HGNC Symbol;Acc:HGNC:11628],6940
ENSG00000169136,88,67,63,51,44,11,103,70,57,18,23,2892,ATF5,activating transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:790],22809
ENSG00000169139,505,647,724,561,819,493,822,1016,783,742,683,6591,UBE2V2,ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495],7336
ENSG00000169154,0,0,0,0,0,0,0,0,0,0,0,1584,GOT1L1,glutamic-oxaloacetic transaminase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28487],137362
ENSG00000169155,336,396,388,355,400,100,676,590,569,173,261,7052,ZBTB43,zinc finger and BTB domain containing 43 [Source:HGNC Symbol;Acc:HGNC:17908],23099
ENSG00000169169,1,2,1,1,5,0,4,1,2,0,0,5864,CPT1C,carnitine palmitoyltransferase 1C [Source:HGNC Symbol;Acc:HGNC:18540],126129
ENSG00000169174,0,0,0,0,0,0,1,0,0,0,0,5711,PCSK9,proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001],255738
ENSG00000169180,5146,5666,4488,10898,7563,2097,11847,7877,10905,4104,4510,7113,XPO6,exportin 6 [Source:HGNC Symbol;Acc:HGNC:19733],23214
ENSG00000169181,1,1,1,0,0,0,1,0,0,0,0,5425,GSG1L,GSG1 like [Source:HGNC Symbol;Acc:HGNC:28283],146395
ENSG00000169184,5,7,2,6,3,0,6,10,2,2,1,8257,MN1,"MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]",4330
ENSG00000169188,152,164,142,126,102,36,211,236,238,70,73,3239,APEX2,apurinic/apyrimidinic endodeoxyribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17889],27301
ENSG00000169189,220,302,247,248,376,271,370,489,319,260,330,3745,NSMCE1,"NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]",197370
ENSG00000169193,270,333,260,380,533,366,434,502,401,487,409,3547,CCDC126,coiled-coil domain containing 126 [Source:HGNC Symbol;Acc:HGNC:22398],90693
ENSG00000169194,0,1,0,3,0,0,1,0,0,0,0,2887,IL13,interleukin 13 [Source:HGNC Symbol;Acc:HGNC:5973],3596
ENSG00000169203,37,60,93,58,39,11,105,96,54,37,15,3560,NPIPB12,nuclear pore complex interacting protein family member B12 [Source:HGNC Symbol;Acc:HGNC:37491],-
ENSG00000169208,0,0,0,0,0,0,0,0,0,0,0,2640,OR10G3,olfactory receptor family 10 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:8171],26533
ENSG00000169213,3,0,0,1,0,0,0,1,0,0,0,12780,RAB3B,"RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]",5865
ENSG00000169214,0,0,0,0,0,0,0,0,0,0,0,1762,OR6F1,olfactory receptor family 6 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:15027],343169
ENSG00000169217,668,524,521,735,644,207,1046,966,893,549,541,3713,CD2BP2,CD2 cytoplasmic tail binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1656],10421
ENSG00000169218,0,1,0,0,0,0,0,0,0,0,0,3058,RSPO1,R-spondin 1 [Source:HGNC Symbol;Acc:HGNC:21679],284654
ENSG00000169220,656,647,516,1017,638,248,1214,1004,1184,470,498,3705,RGS14,regulator of G protein signaling 14 [Source:HGNC Symbol;Acc:HGNC:9996],10636
ENSG00000169221,247,229,174,326,208,77,473,356,413,130,168,6929,TBC1D10B,TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510],26000
ENSG00000169223,1076,947,786,1169,911,299,1741,1527,1530,684,704,10613,LMAN2,"lectin, mannose binding 2 [Source:HGNC Symbol;Acc:HGNC:16986]",10960
ENSG00000169224,164,92,51,121,148,103,79,114,121,86,65,4680,GCSAML,germinal center associated signaling and motility like [Source:HGNC Symbol;Acc:HGNC:29583],148823
ENSG00000169228,50,38,60,81,77,18,74,65,75,56,38,2065,RAB24,"RAB24, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9765]",53917
ENSG00000169230,344,355,270,494,437,274,455,517,503,453,309,1840,PRELID1,PRELI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30255],27166
ENSG00000169231,39,61,41,64,44,16,84,74,64,28,49,4623,THBS3,thrombospondin 3 [Source:HGNC Symbol;Acc:HGNC:11787],7059
ENSG00000169239,414,488,482,353,334,98,514,688,575,264,195,8522,CA5B,carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378],11238
ENSG00000169241,162,154,170,154,150,92,251,257,269,139,112,2340,SLC50A1,solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657],55974
ENSG00000169242,10,5,5,13,13,7,29,20,7,5,18,2165,EFNA1,ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221],1942
ENSG00000169245,334,69,111,56,43,37,45,89,43,28,42,1175,CXCL10,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637],3627
ENSG00000169246,77,83,73,31,99,11,109,127,208,29,54,3972,NPIPB3,nuclear pore complex interacting protein family member B3 [Source:HGNC Symbol;Acc:HGNC:28989],-
ENSG00000169247,36,45,27,29,23,21,65,15,34,72,37,38112,SH3TC2,SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427],79628
ENSG00000169248,1,6,11,5,0,5,5,6,5,2,1,1781,CXCL11,C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638],6373
ENSG00000169249,684,718,703,662,618,165,755,905,766,320,292,7485,ZRSR2,"zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2 [Source:HGNC Symbol;Acc:HGNC:23019]",8233
ENSG00000169251,482,591,657,464,696,418,672,960,588,573,609,4869,NMD3,NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250],51068
ENSG00000169252,309,278,284,321,463,136,616,639,463,228,162,2013,ADRB2,adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286],154
ENSG00000169255,15,16,8,19,17,13,19,14,14,9,15,7816,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]",8706
ENSG00000169258,7,8,5,3,3,0,6,7,6,3,3,4234,GPRIN1,G protein regulated inducer of neurite outgrowth 1 [Source:HGNC Symbol;Acc:HGNC:24835],114787
ENSG00000169271,0,0,0,0,0,0,1,0,0,0,0,679,HSPB3,heat shock protein family B (small) member 3 [Source:HGNC Symbol;Acc:HGNC:5248],8988
ENSG00000169282,20,30,25,21,42,5,39,35,30,9,17,6822,KCNAB1,potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228],7881
ENSG00000169288,136,155,178,147,242,183,211,279,163,191,185,1628,MRPL1,mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275],65008
ENSG00000169291,3,2,5,3,2,1,0,1,10,0,3,8740,SHE,Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004],126669
ENSG00000169297,0,0,0,0,0,0,0,0,0,0,0,1995,NR0B1,nuclear receptor subfamily 0 group B member 1 [Source:HGNC Symbol;Acc:HGNC:7960],190
ENSG00000169299,631,849,848,980,1542,804,1267,1253,1163,1026,801,3677,PGM2,phosphoglucomutase 2 [Source:HGNC Symbol;Acc:HGNC:8906],55276
ENSG00000169302,0,0,0,0,0,0,0,0,0,0,0,7916,STK32A,serine/threonine kinase 32A [Source:HGNC Symbol;Acc:HGNC:28317],202374
ENSG00000169306,1,1,1,0,0,0,0,0,0,0,0,3616,IL1RAPL1,interleukin 1 receptor accessory protein like 1 [Source:HGNC Symbol;Acc:HGNC:5996],11141
ENSG00000169313,72,88,73,114,114,155,62,57,50,205,122,2337,P2RY12,purinergic receptor P2Y12 [Source:HGNC Symbol;Acc:HGNC:18124],64805
ENSG00000169314,8,5,6,6,3,1,5,4,0,0,4,2119,C22orf15,chromosome 22 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:15558],150248
ENSG00000169327,0,0,0,0,0,0,0,0,0,0,0,8409,OR5AU1,olfactory receptor family 5 subfamily AU member 1 [Source:HGNC Symbol;Acc:HGNC:15362],390445
ENSG00000169330,21,33,20,30,52,10,50,69,49,36,16,6994,MINAR1,membrane integral NOTCH2 associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:29172],23251
ENSG00000169340,0,0,0,0,0,0,0,0,0,0,0,2271,PDILT,"protein disulfide isomerase like, testis expressed [Source:HGNC Symbol;Acc:HGNC:27338]",204474
ENSG00000169344,0,0,0,0,0,0,0,0,0,0,0,3410,UMOD,uromodulin [Source:HGNC Symbol;Acc:HGNC:12559],7369
ENSG00000169347,0,0,0,0,0,0,0,0,0,0,0,4046,GP2,glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:4441],2813
ENSG00000169359,311,433,376,268,310,79,537,588,537,154,169,10040,SLC33A1,solute carrier family 33 member 1 [Source:HGNC Symbol;Acc:HGNC:95],9197
ENSG00000169371,46,62,68,57,78,28,102,117,88,47,54,3516,SNUPN,snurportin 1 [Source:HGNC Symbol;Acc:HGNC:14245],10073
ENSG00000169372,77,82,88,103,126,123,97,105,89,142,113,4276,CRADD,CASP2 and RIPK1 domain containing adaptor with death domain [Source:HGNC Symbol;Acc:HGNC:2340],8738
ENSG00000169375,703,841,757,838,751,247,1569,1298,1424,459,600,12845,SIN3A,SIN3 transcription regulator family member A [Source:HGNC Symbol;Acc:HGNC:19353],25942
ENSG00000169379,155,171,158,137,210,69,242,280,207,112,105,6841,ARL13B,ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419],200894
ENSG00000169385,271,329,249,264,699,271,370,179,322,661,670,720,RNASE2,ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045],6036
ENSG00000169393,0,0,0,0,0,0,0,0,0,0,0,1142,ELSPBP1,epididymal sperm binding protein 1 [Source:HGNC Symbol;Acc:HGNC:14417],64100
ENSG00000169397,22,39,22,39,43,34,17,40,41,123,162,734,RNASE3,ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046],6037
ENSG00000169398,139,202,143,191,175,132,181,156,136,150,101,13742,PTK2,protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611],5747
ENSG00000169402,1,0,1,1,1,0,2,1,2,0,0,4998,RSPH10B2,radial spoke head 10 homolog B2 [Source:HGNC Symbol;Acc:HGNC:34385],728194
ENSG00000169403,3888,5264,4015,7121,5717,3533,6779,5458,6538,5695,5654,4208,PTAFR,platelet activating factor receptor [Source:HGNC Symbol;Acc:HGNC:9582],5724
ENSG00000169410,265,299,269,299,298,70,542,460,523,134,147,8658,PTPN9,protein tyrosine phosphatase non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661],5780
ENSG00000169413,864,1245,1230,949,1311,769,1053,734,1127,1033,987,844,RNASE6,ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048],6039
ENSG00000169418,0,0,0,0,0,0,0,0,0,0,0,4952,NPR1,natriuretic peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:7943],4881
ENSG00000169427,1,1,0,1,0,0,0,0,0,0,0,6784,KCNK9,potassium two pore domain channel subfamily K member 9 [Source:HGNC Symbol;Acc:HGNC:6283],51305
ENSG00000169429,428,706,690,450,1038,592,245,352,566,2153,686,2588,CXCL8,C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025],3576
ENSG00000169432,79,71,46,88,65,31,45,82,114,22,24,13946,SCN9A,sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597],6335
ENSG00000169435,17,42,11,23,26,2,16,16,12,10,21,6630,RASSF6,Ras association domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796],166824
ENSG00000169436,3,0,0,0,2,0,2,0,1,0,1,7865,COL22A1,collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989],169044
ENSG00000169439,33,103,33,36,119,78,193,57,162,165,84,4084,SDC2,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659],6383
ENSG00000169442,572,492,731,708,1310,619,826,1201,755,863,776,934,CD52,CD52 molecule [Source:HGNC Symbol;Acc:HGNC:1804],1043
ENSG00000169446,644,908,656,849,1031,423,1062,1189,1018,456,637,5186,MMGT1,membrane magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28100],93380
ENSG00000169469,0,0,0,0,0,0,0,0,0,0,0,619,SPRR1B,small proline rich protein 1B [Source:HGNC Symbol;Acc:HGNC:11260],6699
ENSG00000169474,0,0,0,0,0,0,0,0,0,0,0,662,SPRR1A,small proline rich protein 1A [Source:HGNC Symbol;Acc:HGNC:11259],6698
ENSG00000169484,0,0,0,0,0,0,0,0,0,0,0,1245,OR4K14,olfactory receptor family 4 subfamily K member 14 [Source:HGNC Symbol;Acc:HGNC:15352],122740
ENSG00000169488,0,0,0,0,0,0,0,0,0,0,0,975,OR4K15,olfactory receptor family 4 subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:15353],81127
ENSG00000169490,263,320,318,305,411,225,495,503,325,299,290,4435,TM2D2,TM2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24127],83877
ENSG00000169495,3,3,2,0,1,0,3,1,4,0,2,2032,HTRA4,HtrA serine peptidase 4 [Source:HGNC Symbol;Acc:HGNC:26909],203100
ENSG00000169499,1128,945,1071,1436,1123,395,1771,1623,1903,667,798,6328,PLEKHA2,pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336],59339
ENSG00000169504,950,1176,717,787,1305,827,1074,850,962,1172,556,4467,CLIC4,chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518],25932
ENSG00000169507,9,31,41,17,20,26,81,94,22,28,5,7384,SLC38A11,solute carrier family 38 member 11 [Source:HGNC Symbol;Acc:HGNC:26836],151258
ENSG00000169508,1101,1375,1151,896,1580,885,969,1590,1381,1217,1051,1685,GPR183,G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128],1880
ENSG00000169509,0,0,0,0,0,0,0,0,0,0,0,718,CRCT1,cysteine rich C-terminal 1 [Source:HGNC Symbol;Acc:HGNC:29875],54544
ENSG00000169515,0,0,0,0,0,0,0,0,0,0,0,3236,CCDC8,coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367],83987
ENSG00000169519,196,230,266,153,270,138,341,405,292,187,180,7778,METTL15,methyltransferase like 15 [Source:HGNC Symbol;Acc:HGNC:26606],196074
ENSG00000169548,0,0,0,0,0,0,0,0,0,0,0,2148,ZNF280A,zinc finger protein 280A [Source:HGNC Symbol;Acc:HGNC:18597],129025
ENSG00000169550,0,0,0,0,0,0,0,0,0,0,0,3587,MUC15,"mucin 15, cell surface associated [Source:HGNC Symbol;Acc:HGNC:14956]",143662
ENSG00000169551,0,0,0,0,0,0,0,0,0,1,0,1728,CT55,cancer/testis antigen 55 [Source:HGNC Symbol;Acc:HGNC:26047],54967
ENSG00000169554,3277,4602,3665,4318,4910,1549,5997,5920,4843,2537,2273,26151,ZEB2,zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881],9839
ENSG00000169562,0,0,0,0,0,0,0,0,0,0,0,4654,GJB1,gap junction protein beta 1 [Source:HGNC Symbol;Acc:HGNC:4283],2705
ENSG00000169564,97,117,64,119,111,53,173,155,194,84,78,1727,PCBP1,poly(rC) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8647],5093
